timestamp,deviceid,signature,source_ip,source_port,destination_ip,destination_port,event_name,severity
2023-12-21T00:43:03.323216Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,55793,192.168.10.31,161,nids,2
2023-12-21T00:43:03.331095Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,55794,192.168.10.31,161,nids,2
2023-12-21T00:43:08.091548Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:43:13.091468Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:43:18.089127Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:43:23.089385Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:43:28.090537Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:44:03.091023Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:44:18.091662Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:44:23.092284Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:44:33.371325Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,51411,192.168.10.31,161,nids,2
2023-12-21T00:44:48.091886Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:45:03.399206Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,52655,192.168.10.31,161,nids,2
2023-12-21T00:45:18.088783Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:45:33.414153Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,49775,192.168.10.31,161,nids,2
2023-12-21T00:50:08.094512Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:50:23.092348Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:50:33.093240Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:50:33.578473Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,51626,192.168.10.31,161,nids,2
2023-12-21T00:50:43.094832Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:50:48.095105Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:51:33.095963Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:51:43.093896Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:50:28.092619Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:03.094108Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:03.683135Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,65467,192.168.10.31,161,nids,2
2023-12-21T00:54:03.690318Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,65468,192.168.10.31,161,nids,2
2023-12-21T00:54:08.094381Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:13.095001Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:18.095447Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:23.095541Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:28.095994Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:33.096438Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:33.712830Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,58532,192.168.10.31,161,nids,2
2023-12-21T00:54:33.719789Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,58533,192.168.10.31,161,nids,2
2023-12-21T00:54:38.096705Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:43.096977Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:48.097073Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:53.097342Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:54:58.097787Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:03.095082Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:03.728053Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,60480,192.168.10.31,161,nids,2
2023-12-21T00:55:03.735401Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,60481,192.168.10.31,161,nids,2
2023-12-21T00:55:08.095358Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:13.096155Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:18.096422Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:23.096341Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:28.098710Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:33.096191Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:33.742274Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,53297,192.168.10.31,161,nids,2
2023-12-21T00:55:33.750157Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,53298,192.168.10.31,161,nids,2
2023-12-21T00:55:38.096277Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:43.097076Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:48.097345Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:53.098840Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:55:58.096837Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:56:13.096074Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:56:18.096170Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:56:23.096967Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:56:28.097236Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:56:33.780195Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,55543,192.168.10.31,161,nids,2
2023-12-21T00:56:38.097429Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:56:43.099277Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:56:03.758251Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,63603,192.168.10.31,161,nids,2
2023-12-21T00:57:58.097035Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:56:08.098779Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:57:33.802692Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,54867,192.168.10.31,161,nids,2
2023-12-21T00:57:38.098765Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:58:33.847952Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,57318,192.168.10.31,161,nids,2
2023-12-21T00:58:03.818320Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,53987,192.168.10.31,161,nids,2
2023-12-21T00:58:03.825506Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,53988,192.168.10.31,161,nids,2
2023-12-21T00:58:07.578407Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,49152,192.168.10.31,161,nids,2
2023-12-21T00:58:08.098799Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:58:38.098673Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:58:43.099126Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:58:13.100297Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:59:03.097226Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:59:33.883409Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,52273,192.168.10.31,161,nids,2
2023-12-21T00:59:38.101049Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T00:59:43.100969Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:03.101702Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:03.892906Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,65147,192.168.10.31,161,nids,2
2023-12-21T01:00:03.899912Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,65148,192.168.10.31,161,nids,2
2023-12-21T01:00:08.101623Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:13.099443Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:18.099543Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:23.099635Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:28.097979Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:33.098254Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:33.908184Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,55638,192.168.10.31,161,nids,2
2023-12-21T01:00:33.915710Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,55639,192.168.10.31,161,nids,2
2023-12-21T01:00:38.100627Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:43.101069Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:48.101692Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:53.102135Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:00:58.099255Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:03.099698Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:03.922582Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,53992,192.168.10.31,161,nids,2
2023-12-21T01:01:03.929241Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,53993,192.168.10.31,161,nids,2
2023-12-21T01:01:08.100149Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:13.100240Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:18.100689Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:23.100608Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:28.101928Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:33.102375Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:33.936988Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,58568,192.168.10.31,161,nids,2
2023-12-21T01:01:33.942611Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,58569,192.168.10.31,161,nids,2
2023-12-21T01:01:38.098795Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:43.100465Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:48.100561Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:53.099781Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:01:58.099528Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:03:13.100437Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:03:33.101347Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:10:03.107799Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:11:48.108916Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:11:23.105240Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:11:38.106993Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:11:58.105249Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:11:53.105414Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:12:58.106374Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:12:04.413263Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,53952,192.168.10.31,161,nids,2
2023-12-21T01:13:48.107914Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:12:53.105995Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:13:08.108220Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:13:33.108012Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:13:34.458778Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,54952,192.168.10.31,161,nids,2
2023-12-21T01:12:04.407428Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,53951,192.168.10.31,161,nids,2
2023-12-21T01:12:13.107625Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:12:33.106035Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:12:43.107334Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:13:03.107682Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:13:04.436561Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,53287,192.168.10.31,161,nids,2
2023-12-21T01:13:34.451491Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,54951,192.168.10.31,161,nids,2
2023-12-21T01:13:43.109780Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:17:53.110537Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:17:43.109002Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:17:48.109068Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:17:34.624252Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,58993,192.168.10.31,161,nids,2
2023-12-21T01:17:38.111574Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:16:03.108107Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:16:04.557391Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,53878,192.168.10.31,161,nids,2
2023-12-21T01:16:04.564535Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,53879,192.168.10.31,161,nids,2
2023-12-21T01:16:08.108487Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:16:13.108477Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:16:18.108781Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:16:23.109391Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
2023-12-21T01:16:28.111859Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,59266,239.255.255.250,1900,nids,2
