timestamp,deviceid,signature,source_ip,source_port,destination_ip,destination_port,event_name,severity
2023-12-23T13:39:13.906826Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:01.387967Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:06.388302Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:07.647227Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,63466,192.168.10.31,161,nids,2
2023-12-23T13:40:07.654057Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,63467,192.168.10.31,161,nids,2
2023-12-23T13:40:11.388660Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:16.388934Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:21.385264Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:26.385623Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.385892Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:36.386257Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:37.662236Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,58884,192.168.10.31,161,nids,2
2023-12-23T13:40:37.669130Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,58885,192.168.10.31,161,nids,2
2023-12-23T13:40:41.386609Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:46.386971Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:51.387243Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:56.387684Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:01.388051Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:06.388314Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:07.676812Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,55866,192.168.10.31,161,nids,2
2023-12-23T13:41:07.683822Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,55867,192.168.10.31,161,nids,2
2023-12-23T13:41:11.388673Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:16.389033Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:21.389302Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:26.389572Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:31.386046Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:36.386404Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:37.691713Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,52643,192.168.10.31,161,nids,2
2023-12-23T13:41:37.697503Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL SNMP public access udp,192.168.0.227,52644,192.168.10.31,161,nids,2
2023-12-23T13:41:41.386586Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:46.387917Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:51.388093Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:41:56.388622Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,GPL MISC UPnP malformed advertisement,192.168.10.105,64964,239.255.255.250,1900,nids,2
2023-12-23T13:40:12.685369Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,ET POLICY Windows Update P2P Activity,192.168.0.120,62812,192.168.10.102,7680,nids,3
2023-12-23T13:40:53.041306Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,ET POLICY Windows Update P2P Activity,192.168.0.120,62813,192.168.10.102,7680,nids,3
2023-12-23T13:41:33.316504Z,chr2.flowring.603feae8-3c1e-5620-a3fa-745c8257c804,ET POLICY Windows Update P2P Activity,192.168.0.120,62814,192.168.10.102,7680,nids,3
2023-12-23T13:41:37.849838Z,chr2.flowring.fa08a933-73a5-5ac7-8996-b95a2a3cc345,GPL MISC UPnP malformed advertisement,192.168.0.210,54283,239.255.255.250,1900,nids,2
2023-12-23T13:41:37.850921Z,chr2.flowring.fa08a933-73a5-5ac7-8996-b95a2a3cc345,GPL MISC UPnP malformed advertisement,192.168.0.210,41050,239.255.255.250,1900,nids,2
2023-12-23T13:41:37.852008Z,chr2.flowring.fa08a933-73a5-5ac7-8996-b95a2a3cc345,GPL MISC UPnP malformed advertisement,192.168.0.210,42223,239.255.255.250,1900,nids,2
2023-12-23T13:41:37.871863Z,chr2.flowring.fa08a933-73a5-5ac7-8996-b95a2a3cc345,GPL MISC UPnP malformed advertisement,192.168.0.210,50487,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.390648Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.390941Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.391102Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.392972Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.393242Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.393341Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.922820Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.923084Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.923279Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.925683Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.925782Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:31.925868Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:32.591064Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:32.591294Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:32.591609Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:32.593474Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:32.593733Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:32.595648Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.184531Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.184792Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.184898Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.184988Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.185083Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.185186Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.872096Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.872400Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.872630Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.875124Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.875371Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:33.875467Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:34.403884Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:34.405823Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:34.406125Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:34.406245Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:34.406340Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:34.406423Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.177251Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.177627Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.178485Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.179655Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.179950Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.186599Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.953405Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.953707Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.953859Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.954014Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.957335Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:35.958527Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:36.642285Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:36.644063Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:36.644215Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:36.644308Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:36.644602Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:36.647636Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:37.215809Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:37.216099Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:37.216214Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:44.279667Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:37.218841Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:37.219165Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:37.993283Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:44.778587Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:44.778741Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:37.995768Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:37.997947Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:37.998241Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:38.521657Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:45.575718Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:45.575829Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:45.575935Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:45.576050Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:46.208192Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:46.208482Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:46.208726Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:46.209503Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:46.211990Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:39.241176Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:39.241293Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:39.903764Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:39.904027Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:39.904303Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:39.906168Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:39.906369Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:39.906466Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:40.580314Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:40.580695Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:40.580924Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:40.582021Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:40.582300Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:40.582416Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:41.120484Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:41.121567Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:41.123047Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:41.123299Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:41.123974Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:41.124240Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:41.767785Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
2023-12-23T13:40:41.768087Z,chr2.flowring.b2ea6dfd-cc5a-58c7-94e5-f5a4e51e2127,GPL MISC UPnP malformed advertisement,192.168.0.143,1900,239.255.255.250,1900,nids,2
